Unnamed: 0,Datasets,volume,center_x,center_y,MERFISH_cell_type_annotation,Region,Excitatory_vs_Inhibitory,Segment,Gender,Mouse_ID,AP_position,Section_ID,Sema7a,Bdnf,Cck,Sema3g,Adcyap1r1,Drd5,Gabrb3,Pcdhb21,Lhx9,Ntrk3,Pomc,Trhr2,Grik1,Nrgn,Spr,Prox1,Pthlh,Sst,Pcdhgb2,Dpy19l1,Pax6,Hcrtr1,Pcdha1,Sstr2,Adra1b,Dlk1,Pax2,Dach2,Crhr1,Tfap2b,Calcb,Ctss,Pcdha9,Sema6d,Gabrg3,Chrnb2,Cdh19,Pcdhb9,Gpc3,Pmp22,Onecut2,Pth1r,Penk,Pcdhb12,Rorb,Pnmt,Esrrg,Ccn2,Sema6c,Pcdha7,Npffr2,Pvalb,Sema4d,Htr2a,Pcdhgb5,Uts2r,Pcdhb16,Bnc2,Pcdhga11,P2ry1,Pcdhb18,Farp2,Rnf220,Pcdhga12,Qrfpr,Prkcg,Vgf,Plxna1,Pcdhb19,Notch2,Plxnd1,P2rx7,Adra2a,Pcdhga8,Pitx2,Pcdhga9,Pcdhb3,Col23a1,Gabra1,Gabrq,Adamts2,Trem2,Hrh2,P2rx6,Sema5b,Pcdha11,Pdyn,Dnah12,Calcrl,Nrp1,Gad2,Slc6a4,Pcdhgb4,Sema4c,Ramp2,Htr1f,Plxnb2,Pdzrn3,Plxnc1,Pcdhb11,Pcdhgc5,Jag2,Ptgds,Gabrg2,Pcdhga10,Dll1,Tnr,Pts,Cckar,Pcdhga6,Sstr3,Grid1,Tac1,Grik5,Plxnb1,Calb1,Npas4,Fosb,P2rx3,Grik3,Zfhx3,Chat,Oprm1,Chrm3,Chrm4,Pkd2l1,Hrh1,Chrna7
2787889600023100227,20240503,3136.175293,8888.31853,5893.676072,DH_in_Cdh3,1.0,inhibitory,10.0,male,M5,1,0503_M5_C,4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,1,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2787889600056100011,20240503,2582.556152,7875.229975,6015.082484,DH_ex_Maf/Cck,1.0,excitatory,10.0,male,M5,1,0503_M5_C,5,0,0,0,0,0,0,0,0,4,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2787889600057100125,20240503,1045.073486,8131.126699,6181.235595,DH_ex_Maf/Slc17a8,1.0,excitatory,10.0,male,M5,1,0503_M5_C,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2787889600195100026,20240503,2237.939453,6589.57229,7161.73757,DH_ex_Maf/Cck,1.0,excitatory,10.0,male,M5,4,0503_M5_T,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2787889600195100078,20240503,3236.229736,6450.976069,7197.746486,DH_in_Cdh3,1.0,inhibitory,10.0,male,M5,4,0503_M5_T,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787889600195100180,20240503,2742.355713,6450.723716,7321.293178,DH_ex_Maf/Cck,1.0,excitatory,10.0,male,M5,4,0503_M5_T,1,0,1,0,1,0,1,0,0,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2787889600229100114,20240503,2171.158203,6091.617751,7503.563099,DH_in_Klhl14,1.0,inhibitory,10.0,male,M5,4,0503_M5_T,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787889600244100030,20240503,2265.925781,10169.43091,7638.395702,DH_in_Cdh3,1.0,inhibitory,10.0,male,M4,1,0503_M4_C,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,1,5,0,0,0,0,0,0,0
2787889600279100217,20240503,4681.046387,9952.182546,7938.510473,DH_ex_Maf/Cck,1.0,excitatory,10.0,male,M4,1,0503_M4_C,4,0,1,1,3,0,1,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,10,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,3,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2787889600281100092,20240503,4798.680664,10420.92536,7767.490476,DH_in_Cdh3,1.0,inhibitory,10.0,male,M4,1,0503_M4_C,0,0,1,0,1,0,0,0,0,0,0,0,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,5,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
2787889600312100137,20240503,1610.000488,9062.451842,8057.245532,DH_in_Cdh3,1.0,inhibitory,10.0,male,M4,1,0503_M4_C,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787889600315100153,20240503,4257.245117,9781.251216,8179.792967,DH_in_Cdh3,1.0,inhibitory,10.0,male,M4,1,0503_M4_C,3,0,0,0,2,0,0,0,0,2,0,0,5,0,0,1,0,1,1,2,0,0,0,1,0,1,1,0,1,0,0,0,0,4,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,2,0,0,0,0,1,1,0,0,0,10,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0
2787889600361100054,20240503,1739.744751,2536.848446,8579.654348,DH_in_Klhl14,1.0,inhibitory,10.0,male,M5,3,0503_M5_S,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787889600379100132,20240503,1441.220459,7594.086767,8748.176381,DH_in_Cdh3,1.0,inhibitory,10.0,male,M4,4,0503_M4_T,1,0,0,0,2,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787889600405100193,20240503,2459.491699,4890.440256,8967.238376,DH_in_Cdh3,1.0,inhibitory,10.0,male,M4,2,0503_M4_L,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2787889600406100141,20240503,2626.13501,5146.00898,8914.790227,DH_ex_Maf/Cck,1.0,excitatory,10.0,male,M4,2,0503_M4_L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787889600409100126,20240503,2282.667236,5905.856127,8900.210836,DH_in_Cdh3,1.0,inhibitory,10.0,male,M4,2,0503_M4_L,2,0,3,0,0,0,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,5,0,0,1,0,0,0,3,1,0,0,0,0,0,0,1,1,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2787889600409100142,20240503,2873.523438,6011.519158,8919.707094,DH_ex_Maf/Cpne4,1.0,excitatory,10.0,male,M4,2,0503_M4_L,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2787889600409100150,20240503,1243.918457,5876.023268,8930.175131,DH_in_Cdh3,1.0,inhibitory,10.0,male,M4,2,0503_M4_L,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,5,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2787889600412100217,20240503,887.8717651,6886.968894,9035.346234,DH_ex_Maf/Cck,1.0,excitatory,10.0,male,M4,4,0503_M4_T,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2787889600413100187,20240503,3020.568115,7135.978816,9041.378859,DH_ex_Maf/Slc17a8,1.0,excitatory,10.0,male,M4,4,0503_M4_T,6,0,3,0,4,0,3,0,0,3,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,10,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,4,1,0,0,0,0,1,0,1,4,0,0,0,0,3,0,5,1,1,0,0,0,0,1,0,0,0,0,0,0,2
2787889600546100213,20240503,2735.620117,3997.105402,10093.31925,DH_ex_Maf/Cck,1.0,excitatory,10.0,male,M4,3,0503_M4_S,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2787889600581100022,20240503,2256.780029,3825.023119,10239.4663,DH_in_Cdh3,1.0,inhibitory,10.0,male,M4,3,0503_M4_S,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2787889600582100166,20240503,3026.302979,4027.562494,10386.0101,DH_in_Cdh3,1.0,inhibitory,10.0,male,M4,3,0503_M4_S,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2795103300098100091,20240610,2900.300293,8154.491741,527.6479316,DH_in_Klhl14,1.0,inhibitory,10.0,male,M4,3,0610_M4_S,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795103300120100312,20240610,664.3866577,4404.585978,996.4618629,DH_in_Klhl14,1.0,inhibitory,10.0,male,M4,4,0610_M4_T,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2795103300156100227,20240610,2978.760986,4789.259758,1240.594438,DH_ex_Maf/Cck,1.0,excitatory,10.0,male,M4,4,0610_M4_T,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2795103300179100196,20240610,3098.275391,1395.230739,1513.834114,DH_ex_Maf/Cck,1.0,excitatory,10.0,male,M4,1,0610_M4_C,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2795103300183100208,20240610,2518.608643,2454.666829,1570.599613,DH_in_Cdh3,1.0,inhibitory,10.0,male,M4,1,0610_M4_C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795103300198100171,20240610,5444.125488,6730.546763,1554.085528,DH_in_Klhl14,1.0,inhibitory,10.0,male,M4,2,0610_M4_L,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795103300233100096,20240610,2867.119141,6873.495889,1651.433619,DH_in_Cdh3,1.0,inhibitory,10.0,male,M4,2,0610_M4_L,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2795103300368100087,20240610,2125.539307,5329.993755,2793.476607,DH_ex_Maf/Slc17a8,1.0,excitatory,10.0,male,M5,4,0610_M5_T,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795103300382100163,20240610,3364.896484,9206.716152,2852.825131,DH_in_Cdh3,1.0,inhibitory,10.0,male,M5,3,0610_M5_S,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795103300382100194,20240610,2236.54126,9154.885919,2876.159821,DH_in_Cdh3,1.0,inhibitory,10.0,male,M5,3,0610_M5_S,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2795103300446100249,20240610,1697.715942,7498.803374,3486.983026,DH_in_Cdh3,1.0,inhibitory,10.0,male,M5,2,0610_M5_L,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795584800087100221,20240610,2335.939941,4315.803239,4568.768713,DH_in_Cdh3,1.0,inhibitory,10.0,female,F3,4,0610_F3_T,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795584800122100117,20240610,2355.972656,4113.501344,4665.25967,DH_in_Cdh3,1.0,inhibitory,10.0,female,F3,4,0610_F3_T,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795584800188100248,20240610,1249.87854,2354.48145,5380.511827,DH_ex_Maf/Cck,1.0,excitatory,10.0,female,F3,1,0610_F3_C,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795584800188100277,20240610,1489.095093,2440.905784,5411.324191,DH_ex_Maf/Cck,1.0,excitatory,10.0,female,F3,1,0610_F3_C,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2795584800203100141,20240610,2427.824219,6712.702527,5238.988797,DH_in_Cdh3,1.0,inhibitory,10.0,female,F3,2,0610_F3_L,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
