Unnamed: 0,Datasets,volume,center_x,center_y,MERFISH_cell_type_annotation,Region,Excitatory_vs_Inhibitory,Segment,Gender,Mouse_ID,AP_position,Section_ID,Pmfbp1,Sema7a,Bdnf,Cck,Sema3a,Sema3g,Adcyap1r1,Gabrb3,Pcdhb21,Lhx9,Ntrk3,Pomc,Htr4,Grik1,Spr,Npb,Prox1,Cyp27a1,Sst,Mc5r,Pcdhgb2,Dpy19l1,Pax6,Apela,Pcdha1,Agtr1b,Sstr2,Adra1b,Adora2b,Dlk1,Pax2,Dach2,Crhr1,Tfap2b,Calcb,Sema6d,Gabrg3,Poln,Chrnb2,Cdh19,Pcdhb9,Erbb2,Gpc3,Pmp22,Onecut2,Pth1r,Penk,Pcdhb12,Rorb,Pnmt,Esrrg,Aif1,Ccn2,Sema6c,Pcdha7,Pvalb,Met,Sema4d,Htr2a,Pcdhgb5,Uts2r,Pcdhb16,Bnc2,Pcdhga11,P2ry1,Chrna2,Pcdhb18,Farp2,Rnf220,Pcdhga12,Dbh,Prkcg,Vgf,Plxna1,Pcdhb19,Notch2,P2rx7,Pcdhga9,Pcdhb3,Gabra1,Gabrq,Adamts2,Trem2,Hrh2,P2rx6,Sema5b,Pcdha11,Calcrl,Nrp1,Gad2,Slc6a4,Pcdhgb4,Sema4c,Ramp2,Htr1f,Plxnb2,Pdzrn3,Plxnc1,Pcdhb11,Pcdhgc5,Jag2,Ptgds,Mc4r,Gabrg2,Pcdhga10,Dll1,Tnr,Pts,Cckar,Pcdhga6,Sstr3,Grid1,Tac4,Grik5,Plxnb1,Calb1,Fosb,P2rx3,Grik3,Zfhx3,Chat,Oprm1,Chrm3,Pkd2l1,Hrh1,Chrna7
2796212800978100022,20240613,2710.633301,7691.086003,8306.819589,MV_in_Gm26673,4.0,inhibitory,19.0,female,F3,1,0613_F3_C,0,2,0,0,0,0,3,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10,0,0,0,0,19,0,0,1,2,0,0,0,1,0,0,0,0,10,0,0,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,2,1,0,0,0,0,0,0
2796212801009100118,20240613,2900.081787,7435.051317,8781.840585,MV_in_Gm26673,4.0,inhibitory,19.0,female,F3,1,0613_F3_C,0,1,0,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2945606900000006469,20240328,2317.15625,1141.122855,6051.01305,MV_in_Gm26673,4.0,inhibitory,19.0,female,F1,1,0328_F1_C,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2946331700000000774,20240415,2792.66626,8497.635601,378.5332662,MV_in_Gm26673,4.0,inhibitory,19.0,female,F2,1,0415_F2_C,0,2,0,0,1,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,2,2,0,0,4,0,0,0,0,0,2,1,0,1,0,0,3,0,0,1,0,10,0,0,2,0,0,0,3,0,0,0,0,0,8,0,0,0,3,1,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,2,0,1
2946331700000001675,20240415,2099.778809,8389.025728,734.8572005,MV_in_Chrna2,4.0,inhibitory,19.0,female,F2,1,0415_F2_C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2946331700000003104,20240415,3518.504639,8643.276084,876.746693,MV_in_Gm26673,4.0,inhibitory,19.0,female,F2,1,0415_F2_C,0,12,0,0,1,1,8,1,0,0,2,0,1,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,4,0,0,1,1,2,0,0,6,0,0,0,0,0,2,0,6,0,1,0,19,0,1,1,1,58,1,1,0,1,1,1,3,1,0,0,1,0,17,1,0,1,8,2,0,0,1,0,0,0,0,0,0,0,5,4,0,0,0,0,1,1,0,0,2,0,1,0,1,0,0,2,0,0,0,0,3,0,1,1,0,5,0,6,0,0,0,0,1,2,1,0,0,1,1,3
2946331700000004780,20240415,2656.319824,8719.293092,1110.653742,MV_in_Gm26673,4.0,inhibitory,19.0,female,F2,1,0415_F2_C,0,3,0,0,0,0,0,1,0,0,6,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,4,0,4,0,0,0,0,13,0,1,0,1,0,0,0,0,0,0,0,0,7,0,0,1,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2946331700000010656,20240415,3316.626709,9929.474425,1998.207628,MV_in_Gm26673,4.0,inhibitory,19.0,female,F2,4,0415_F2_T,0,0,0,0,0,0,4,0,0,0,7,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,2,0,0,0,1,1,0,0,1,0,2,0,4,0,1,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,4,2,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1
2946331700000015027,20240415,3378.016846,12470.27189,2717.72194,MV_in_Gm26673,4.0,inhibitory,19.0,female,F2,3,0415_F2_S,0,4,0,0,0,0,3,0,1,0,9,0,0,2,0,0,3,0,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,0,1,0,2,0,5,0,0,0,1,13,1,0,0,0,0,3,1,0,0,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,2,5,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,4,0,0,0,0,0,1
2946331700000015765,20240415,813.1062012,10752.27781,3013.570821,MV_in_Gm26673,4.0,inhibitory,19.0,female,F2,2,0415_F2_L,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2946331700000015889,20240415,996.1969604,10940.21733,2955.360985,MV_in_Gm26673,4.0,inhibitory,19.0,female,F2,2,0415_F2_L,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2946331700000017324,20240415,1859.988525,10666.35599,3074.97744,MV_in_Gm26673,4.0,inhibitory,19.0,female,F2,2,0415_F2_L,0,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,5,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2946331700000017494,20240415,4902.043457,11023.01666,3145.980899,MV_in_Gm26673,4.0,inhibitory,19.0,female,F2,2,0415_F2_L,0,3,0,0,0,0,7,2,0,0,4,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,2,1,0,5,2,0,0,0,0,0,0,0,2,1,0,9,0,0,0,0,7,0,1,0,0,0,0,0,0,1,1,0,0,16,0,0,0,13,1,1,0,1,0,0,1,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,7,0,0,0,2,7,0,2,1,1,0,0,0,2,0,0,0,0,0,1
2946331700000020243,20240415,835.2514038,11101.07636,3624.232843,MV_in_Gm26673,4.0,inhibitory,19.0,female,F2,2,0415_F2_L,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
