Unnamed: 0,Datasets,volume,center_x,center_y,MERFISH_cell_type_annotation,Region,Excitatory_vs_Inhibitory,Segment,Gender,Mouse_ID,AP_position,Section_ID,Sema7a,Bdnf,Cck,Sema3a,Sema3g,Adcyap1r1,Drd5,Gabrb3,Pcdhb21,Lhx9,Ntrk3,Pomc,Htr4,Trhr2,Grik1,Nrgn,Spr,Prox1,Sst,Pcdhgb2,Dpy19l1,Nmu,Pax6,Hcrtr1,Sstr2,Shox2,Adra1b,Dlk1,Pax2,Crhr1,Drd1,Ctss,Pcdha9,Sema6d,Gabrg3,Chrnb2,Cdh19,Pcdhb9,Gpc3,Pmp22,Onecut2,Pth1r,Penk,Rorb,Pnmt,Esrrg,Sema6c,Pcdha7,Pvalb,Sim1,Sema4d,Htr2a,Pcdhgb5,Pcdhb16,Bnc2,Pcdhga11,P2ry1,Pcdhb18,Farp2,Rnf220,Pcdhga12,Qrfpr,Prkcg,Vgf,Plxna1,Pcdhb19,Notch2,Plxnd1,P2rx7,Adra2a,Foxp2,Pitx2,Pcdhga9,Pcdhb3,Col23a1,Gabra1,Gabrq,Adamts2,Hrh2,P2rx6,Sema5b,Pcdha11,Pdyn,Calcrl,Nrp1,Gad2,Pcdhgb4,Sema4c,Ramp2,Plxnb2,Pdzrn3,Adcyap1,Plxnc1,Pcdhb11,Pcdhgc5,Jag2,Ptgds,Mc4r,Gabrg2,Pcdhga10,Dll1,Tnr,Pts,Cckar,Pcdhga6,Sstr3,Grid1,Tac1,Grik5,Plxnb1,Calb1,Npas4,Fosb,Grik3,Zfhx3,Chat,Oprm1,Chrm3,Chrm4,Pkd2l1,Hrh1,Chrna7
2796212800945100234,20240613,3173.736328,7435.959765,8232.415751,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F3,1,0613_F3_C,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,1,0,0,0,0,2,0,0
2796212800946100286,20240613,2982.290039,7879.598359,8288.67012,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F3,1,0613_F3_C,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0
2796212800980100286,20240613,1998.944946,8183.063729,8535.978662,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F3,1,0613_F3_C,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2796212801050100054,20240613,2222.310303,10054.78222,8929.008091,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F4,1,0613_F4_C,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2796212801050100127,20240613,3652.130127,9902.523284,9004.631587,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F4,1,0613_F4_C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0
2945606900000004564,20240328,1149.166382,700.3253266,5531.605529,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F1,1,0328_F1_C,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2945606900000017008,20240328,1780.252563,3291.042034,7236.345211,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F1,4,0328_F1_T,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,1,3,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
2946331700000004514,20240415,1526.032593,8217.916308,1291.979287,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F2,1,0415_F2_C,0,0,1,0,0,3,0,0,0,1,3,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2,1,0,0,0,0,0,0,2
2946331700000006448,20240415,1938.780518,8977.045992,1434.174572,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F2,1,0415_F2_C,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,23,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0
2946331700000008512,20240415,1600.097412,9851.579387,1927.764285,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F2,4,0415_F2_T,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0
2946331700000018293,20240415,4709.097168,10491.75445,3439.6355,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F2,2,0415_F2_L,0,1,0,0,2,2,0,1,0,0,1,0,1,0,4,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,1,0,1,1
2946331700000018808,20240415,2472.430664,11007.79828,3609.665894,DM_ex_Zfhx3,2.0,excitatory,11.0,female,F2,2,0415_F2_L,0,0,0,1,0,4,0,1,0,0,3,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,2,21,0,1,0,0,0,1,0,2,0,0,0,0,5,0,28,0,0,4,2,0,1,0,1,1,1,1,1,1,0,0,0,4,0,0,1,30,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0
